file,speaker,debate,sentence_id,text,char_len,word_len,clean_text,clean_word_len,tokens,tokens_no_stop,stemmed_tokens,lemma_tokens,processed_text,neg,neu,pos,compound,sentiment
trump_3rd.txt,Trump,3,218,"We're going to have free trade, more free trade than we have right now.",71,14,we are going to have free trade more free trade than we have right now,15,we are going to have free trade more free trade than we have right now,free trade free trade right,free trade free trade right,free trade free trade right,free trade free trade right,0.0,0.645,0.355,0.765,positive
trump_3rd.txt,Trump,3,219,But we have horrible deals.,27,5,but we have horrible deals,5,but we have horrible deals,horrible deals,horribl deal,horrible deal,horrible deal,0.543,0.457,0.0,-0.6956,negative
trump_3rd.txt,Trump,3,220,"Our jobs are being taken out by the deal that her husband signed, NAFTA, one of the worst deals ever.",101,20,our jobs are being taken out by the deal that her husband signed nafta one of the worst deals ever,20,our jobs are being taken out by the deal that her husband signed nafta one of the worst deals ever,jobs taken deal husband signed nafta worst deals ever,job taken deal husband sign nafta worst deal ever,job take deal husband sign nafta bad deal ever,job take deal husband sign nafta bad deal ever,0.177,0.823,0.0,-0.6249,negative
trump_3rd.txt,Trump,3,221,Our jobs are being sucked out of our economy.,45,9,our jobs are being sucked out of our economy,9,our jobs are being sucked out of our economy,jobs sucked economy,job suck economi,job suck economy,job suck economy,0.273,0.727,0.0,-0.4588,negative
trump_3rd.txt,Trump,3,222,"You look at all of the places that I just left, you go to Pennsylvania, you go to Ohio, you go to Florida, you go to any of them.",129,29,you look at all of the places that i just left you go to pennsylvania you go to ohio you go to florida you go to any of them,29,you look at all of the places that i just left you go to pennsylvania you go to ohio you go to florida you go to any of them,look places left pennsylvania ohio florida,look place left pennsylvania ohio florida,look place leave pennsylvania ohio florida,look place leave pennsylvania ohio florida,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,223,You go upstate New York.,24,5,you go upstate new york,5,you go upstate new york,upstate new york,upstat new york,upstate new york,upstate new york,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,224,Our jobs have fled to Mexico and other places.,46,9,our jobs have fled to mexico and other places,9,our jobs have fled to mexico and other places,jobs fled mexico places,job fled mexico place,job flee mexico place,job flee mexico place,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,225,We're bringing our jobs back.,29,5,we are bringing our jobs back,6,we are bringing our jobs back,bringing jobs back,bring job back,bring job back,bring job back,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,226,I am going to renegotiate NAFTA.,32,6,i am going to renegotiate nafta,6,i am going to renegotiate nafta,renegotiate nafta,renegoti nafta,renegotiate nafta,renegotiate nafta,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,227,And if I can't make a great deal -- then we're going to terminate NAFTA and we're going to create new deals.,108,22,and if i cannot make a great deal then we are going to terminate nafta and we are going to create new deals,23,and if i can not make a great deal then we are going to terminate nafta and we are going to create new deals,make great deal terminate nafta create new deals,make great deal termin nafta creat new deal,make great deal terminate nafta create new deal,make great deal terminate nafta create new deal,0.141,0.769,0.09,-0.2946,negative
trump_3rd.txt,Trump,3,228,"We're going to have trade, but we're going -- we're going to terminate it, we're going to make a great trade deal.",114,22,we are going to have trade but we are going we are going to terminate it we are going to make a great trade deal,25,we are going to have trade but we are going we are going to terminate it we are going to make a great trade deal,trade terminate make great trade deal,trade termin make great trade deal,trade terminate make great trade deal,trade terminate make great trade deal,0.0,0.78,0.22,0.7684,positive
trump_3rd.txt,Trump,3,229,"And if we can't, we're going to do it -- we're going to go a separate way, because it has been a disaster.",106,23,and if we cannot we are going to do it we are going to go a separate way because it has been a disaster,24,and if we can not we are going to do it we are going to go a separate way because it has been a disaster,separate way disaster,separ way disast,separate way disaster,separate way disaster,0.17,0.83,0.0,-0.6249,negative
trump_3rd.txt,Trump,3,230,We are going to cut taxes massively.,36,7,we are going to cut taxes massively,7,we are going to cut taxes massively,cut taxes massively,cut tax massiv,cut tax massively,cut tax massively,0.259,0.741,0.0,-0.2732,negative
trump_3rd.txt,Trump,3,231,We're going to cut business taxes massively.,44,7,we are going to cut business taxes massively,8,we are going to cut business taxes massively,cut business taxes massively,cut busi tax massiv,cut business tax massively,cut business tax massively,0.259,0.741,0.0,-0.2732,negative
trump_3rd.txt,Trump,3,232,They're going to start hiring people.,37,6,they are going to start hiring people,7,they are going to start hiring people,start hiring people,start hire peopl,start hire people,start hire people,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,233,We're going to bring the $2.5 trillion...  ... that's offshore back into the country.,85,14,we are going to bring the trillion that is offshore back into the country,14,we are going to bring the trillion that is offshore back into the country,bring trillion offshore back country,bring trillion offshor back countri,bring trillion offshore back country,bring trillion offshore back country,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,234,"We are going to start the engine rolling again, because...  ... right now, our country is dying at 1 percent GDP.",113,21,we are going to start the engine rolling again because right now our country is dying at percent gdp,19,we are going to start the engine rolling again because right now our country is dying at percent gdp,start engine rolling right country dying percent gdp,start engin roll right countri die percent gdp,start engine roll right country die percent gdp,start engine roll right country die percent gdp,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,235,You can't.,10,2,you cannot,2,you can not,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,236,Correct.,8,1,correct,1,correct,correct,correct,correct,correct,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,237,Over a 10-year period.,22,4,over a year period,4,over a year period,year period,year period,year period,year period,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,238,So I just left some high representatives of India.,50,9,so i just left some high representatives of india,9,so i just left some high representatives of india,left high representatives india,left high repres india,left high representative india,left high representative india,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,239,They're growing at 8 percent.,29,5,they are growing at percent,5,they are growing at percent,growing percent,grow percent,grow percent,grow percent,0.0,0.638,0.362,0.1779,positive
trump_3rd.txt,Trump,3,240,China is growing at 7 percent.,30,6,china is growing at percent,5,china is growing at percent,china growing percent,china grow percent,china grow percent,china grow percent,0.0,0.702,0.298,0.1779,positive
trump_3rd.txt,Trump,3,241,And that for them is a catastrophically low number.,51,9,and that for them is a catastrophically low number,9,and that for them is a catastrophically low number,catastrophically low number,catastroph low number,catastrophically low number,catastrophically low number,0.223,0.638,0.138,-0.2023,negative
trump_3rd.txt,Trump,3,242,We are growing -- our last report came out -- and it's right around the 1 percent level.,88,18,we are growing our last report came out and it is right around the percent level,16,we are growing our last report came out and it is right around the percent level,growing last report came right around percent level,grow last report came right around percent level,grow last report come right around percent level,grow last report come right around percent level,0.0,0.904,0.096,0.1779,positive
trump_3rd.txt,Trump,3,243,And I think it's going down.,28,6,and i think it is going down,7,and i think it is going down,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,244,"Last week, as you know, the end of last week, they came out with an anemic jobs report.",87,18,last week as you know the end of last week they came out with an anemic jobs report,18,last week as you know the end of last week they came out with an anemic jobs report,last week end last week came anemic jobs report,last week end last week came anem job report,last week end last week come anemic job report,last week end last week come anemic job report,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,245,A terrible jobs report.,23,4,a terrible jobs report,4,a terrible jobs report,terrible jobs report,terribl job report,terrible job report,terrible job report,0.608,0.392,0.0,-0.4767,negative
trump_3rd.txt,Trump,3,246,"In fact I said, is that the last jobs report before the election?",65,13,in fact i said is that the last jobs report before the election,13,in fact i said is that the last jobs report before the election,fact last jobs report election,fact last job report elect,fact last job report election,fact last job report election,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,247,"Because if it is, I should win easily, it was so bad.",53,12,because if it is i should win easily it was so bad,12,because if it is i should win easily it was so bad,win easily bad,win easili bad,win easily bad,win easily bad,0.24,0.428,0.332,0.18,positive
trump_3rd.txt,Trump,3,248,The report was so bad.,22,5,the report was so bad,5,the report was so bad,report bad,report bad,report bad,report bad,0.529,0.471,0.0,-0.6696,negative
trump_3rd.txt,Trump,3,249,"Look, our country is stagnant.",30,5,look our country is stagnant,5,look our country is stagnant,look country stagnant,look countri stagnant,look country stagnant,look country stagnant,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,250,We've lost our jobs.,20,4,we have lost our jobs,5,we have lost our jobs,lost jobs,lost job,lose job,lose job,0.434,0.566,0.0,-0.3182,negative
trump_3rd.txt,Trump,3,251,We've lost our businesses.,26,4,we have lost our businesses,5,we have lost our businesses,lost businesses,lost busi,lose business,lose business,0.434,0.566,0.0,-0.3182,negative
trump_3rd.txt,Trump,3,252,"We're not making things anymore, relatively speaking.",53,7,we are not making things anymore relatively speaking,8,we are not making things anymore relatively speaking,making things anymore relatively speaking,make thing anymor rel speak,make thing anymore relatively speak,make thing anymore relatively speak,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,253,"Our product is pouring in from China, pouring in from Vietnam, pouring in from all over the world.",98,18,our product is pouring in from china pouring in from vietnam pouring in from all over the world,18,our product is pouring in from china pouring in from vietnam pouring in from all over the world,product pouring china pouring vietnam pouring world,product pour china pour vietnam pour world,product pour china pour vietnam pouring world,product pour china pour vietnam pouring world,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,254,I've visited so many communities.,33,5,i have visited so many communities,6,i have visited so many communities,visited many communities,visit mani commun,visit many community,visit many community,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,255,"This has been such an incredible education for me, Chris.",57,10,this has been such an incredible education for me chris,10,this has been such an incredible education for me chris,incredible education chris,incred educ chri,incredible education chris,incredible education chris,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,256,I've gotten to know so many -- I've developed so many friends over the last year.,81,16,i have gotten to know so many i have developed so many friends over the last year,17,i have gotten to know so many i have developed so many friends over the last year,gotten many developed many friends last year,gotten mani develop mani friend last year,gotten many develop many friend last year,gotten many develop many friend last year,0.0,0.816,0.184,0.5233,positive
trump_3rd.txt,Trump,3,257,And they cry when they see what's happened.,43,8,and they cry when they see what is happened,9,and they cry when they see what is happened,cry see happened,cri see happen,cry see happen,cry see happen,0.307,0.693,0.0,-0.4767,negative
trump_3rd.txt,Trump,3,258,"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities.",204,36,i pass factories that were thriving years ago and because of the bill that her husband signed and she blessed percent it is just horrible what is happened to these people in these communities,34,i pass factories that were thriving years ago and because of the bill that her husband signed and she blessed percent it is just horrible what is happened to these people in these communities,pass factories thriving years ago bill husband signed blessed percent horrible happened people communities,pass factori thrive year ago bill husband sign bless percent horribl happen peopl commun,pas factory thrive year ago bill husband sign bless percent horrible happen people community,pas factory thrive year ago bill husband sign bless percent horrible happen people community,0.087,0.817,0.097,0.1027,positive
trump_3rd.txt,Trump,3,259,"Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left.",167,33,now she can say that her husband did well but boy did they suffer as nafta kicked in because it did not really kick in very much but it kicked in after they left,34,now she can say that her husband did well but boy did they suffer as nafta kicked in because it did not really kick in very much but it kicked in after they left,husband boy suffer nafta kicked really kick much kicked left,husband boy suffer nafta kick realli kick much kick left,husband boy suffer nafta kick really kick much kick left,husband boy suffer nafta kick really kick much kick left,0.127,0.831,0.042,-0.6369,negative
trump_3rd.txt,Trump,3,260,"Boy, did they suffer.",21,4,boy did they suffer,4,boy did they suffer,boy suffer,boy suffer,boy suffer,boy suffer,0.538,0.462,0.0,-0.5423,negative
trump_3rd.txt,Trump,3,261,That was one of the worst things that's ever been signed by our country.,72,14,that was one of the worst things that is ever been signed by our country,15,that was one of the worst things that is ever been signed by our country,worst things ever signed country,worst thing ever sign countri,bad thing ever sign country,bad thing ever sign country,0.24,0.76,0.0,-0.6249,negative
trump_3rd.txt,Trump,3,262,Now she wants to sign Trans-Pacific Partnership.,48,7,now she wants to sign trans pacific partnership,8,now she wants to sign trans pacific partnership,wants sign trans pacific partnership,want sign tran pacif partnership,want sign trans pacific partnership,want sign trans pacific partnership,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,263,And she wants it.,17,4,and she wants it,4,and she wants it,wants,want,want,want,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,264,She lied when she said she didn't call it the gold standard in one of the debates.,82,17,she lied when she said she did not call it the gold standard in one of the debates,18,she lied when she said she did not call it the gold standard in one of the debates,lied call gold standard debates,lie call gold standard debat,lie call gold standard debate,lie call gold standard debate,0.14,0.86,0.0,-0.3818,negative
trump_3rd.txt,Trump,3,265,She totally lied.,17,3,she totally lied,3,she totally lied,totally lied,total lie,totally lied,totally lied,0.591,0.409,0.0,-0.4391,negative
trump_3rd.txt,Trump,3,266,She did call it the gold standard.,34,7,she did call it the gold standard,7,she did call it the gold standard,call gold standard,call gold standard,call gold standard,call gold standard,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,267,"And they actually fact checked, and they said I was right.",58,11,and they actually fact checked and they said i was right,11,and they actually fact checked and they said i was right,actually fact checked right,actual fact check right,actually fact check right,actually fact check right,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,268,I was so honored.,17,4,i was so honored,4,i was so honored,honored,honor,honor,honor,0.0,0.328,0.672,0.624,positive
trump_3rd.txt,Trump,3,269,And that will be as bad as NAFTA.,33,8,and that will be as bad as nafta,8,and that will be as bad as nafta,bad nafta,bad nafta,bad nafta,bad nafta,0.333,0.667,0.0,-0.5423,negative
trump_3rd.txt,Trump,3,270,"Well, let me just say -- let me just say.",41,10,well let me just say let me just say,9,well let me just say let me just say,let let,let let,let let,let let,0.0,0.811,0.189,0.2732,positive
trump_3rd.txt,Trump,3,271,Let me ask a simple question.,29,6,let me ask a simple question,6,let me ask a simple question,let ask simple question,let ask simpl question,let ask simple question,let ask simple question,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,272,She's been doing this for 30 years.,35,7,she is been doing this for years,7,she is been doing this for years,years,year,year,year,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,273,"Why the hell didn't you do it over the last 15, 20 years?",57,13,why the hell did not you do it over the last years,12,why the hell did not you do it over the last years,hell last years,hell last year,hell last year,hell last year,0.277,0.723,0.0,-0.6808,negative
trump_3rd.txt,Trump,3,274,You were very much involved -- excuse me.,41,8,you were very much involved excuse me,7,you were very much involved excuse me,much involved excuse,much involv excus,much involve excuse,much involve excuse,0.0,0.843,0.157,0.0772,positive
trump_3rd.txt,Trump,3,275,My turn.,8,2,my turn,2,my turn,turn,turn,turn,turn,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,276,You were very much involved in every aspect of this country.,60,11,you were very much involved in every aspect of this country,11,you were very much involved in every aspect of this country,much involved every aspect country,much involv everi aspect countri,much involve every aspect country,much involve every aspect country,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,277,Very much.,10,2,very much,2,very much,much,much,much,much,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,278,And you do have experience.,27,5,and you do have experience,5,and you do have experience,experience,experi,experience,experience,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,279,"I say the one thing you have over me is experience, but it's bad experience, because what you've done has turned out badly.",123,23,i say the one thing you have over me is experience but it is bad experience because what you have done has turned out badly,25,i say the one thing you have over me is experience but it is bad experience because what you have done has turned out badly,thing experience bad experience done turned badly,thing experi bad experi done turn badli,thing experience bad experience do turn badly,thing experience bad experience do turn badly,0.308,0.692,0.0,-0.872,negative
trump_3rd.txt,Trump,3,280,"For 30 years, you've been in a position to help, and if you say that I use steel or I use something else, I -- make it impossible for me to do that.",148,33,for years you have been in a position to help and if you say that i use steel or i use something else i make it impossible for me to do that,32,for years you have been in a position to help and if you say that i use steel or i use something else i make it impossible for me to do that,years position help use steel use something else make impossible,year posit help use steel use someth els make imposs,year position help use steel use something else make impossible,year position help use steel use something else make impossible,0.0,0.912,0.088,0.4019,positive
trump_3rd.txt,Trump,3,281,I wouldn't mind.,16,3,i would not mind,4,i would not mind,mind,mind,mind,mind,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,282,"The problem is, you talk, but you don't get anything done, Hillary.",67,12,the problem is you talk but you do not get anything done hillary,13,the problem is you talk but you do not get anything done hillary,problem talk get anything done,problem talk get anyth done,problem talk get anything do,problem talk get anything do,0.144,0.856,0.0,-0.2144,negative
trump_3rd.txt,Trump,3,283,You don't.,10,2,you do not,3,you do not,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,284,"Just like when you ran the State Department, $6 billion was missing.",68,12,just like when you ran the state department billion was missing,11,just like when you ran the state department billion was missing,like ran state department billion missing,like ran state depart billion miss,like ran state department billion miss,like ran state department billion miss,0.15,0.68,0.17,0.0772,positive
trump_3rd.txt,Trump,3,285,How do you miss $6 billion?,27,6,how do you miss billion,5,how do you miss billion,miss billion,miss billion,miss billion,miss billion,0.242,0.758,0.0,-0.1531,negative
trump_3rd.txt,Trump,3,286,"You ran the State Department, $6 billion was either stolen.",59,10,you ran the state department billion was either stolen,9,you ran the state department billion was either stolen,ran state department billion either stolen,ran state depart billion either stolen,ran state department billion either steal,ran state department billion either steal,0.262,0.738,0.0,-0.4939,negative
trump_3rd.txt,Trump,3,287,They don't know.,16,3,they do not know,4,they do not know,,,,,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,288,"It's gone, $6 billion.",22,4,it is gone billion,4,it is gone billion,gone billion,gone billion,go billion,go billion,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,289,"If you become president, this country is going to be in some mess.",66,13,if you become president this country is going to be in some mess,13,if you become president this country is going to be in some mess,become president country mess,becom presid countri mess,become president country mess,become president country mess,0.172,0.828,0.0,-0.3612,negative
trump_3rd.txt,Trump,3,290,Believe me.,11,2,believe me,2,believe me,believe,believ,believe,believe,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,291,Give me a break.,16,4,give me a break,4,give me a break,give break,give break,give break,give break,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,292,"Well, I think I did a much better job.",38,9,well i think i did a much better job,9,well i think i did a much better job,much better job,much better job,much good job,much good job,0.0,0.444,0.556,0.6124,positive
trump_3rd.txt,Trump,3,293,"I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars.",132,23,i built a massive company a great company some of the greatest assets anywhere in the world worth many many billions of dollars,23,i built a massive company a great company some of the greatest assets anywhere in the world worth many many billions of dollars,built massive company great company greatest assets anywhere world worth many many billions dollars,built massiv compani great compani greatest asset anywher world worth mani mani billion dollar,build massive company great company great asset anywhere world worth many many billion dollar,build massive company great company great asset anywhere world worth many many billion dollar,0.0,0.573,0.427,0.8979,positive
trump_3rd.txt,Trump,3,294,I started with a $1 million loan.,33,7,i started with a million loan,6,i started with a million loan,started million loan,start million loan,start million loan,start million loan,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,295,I agree with that.,18,4,i agree with that,4,i agree with that,agree,agre,agree,agree,0.0,0.444,0.556,0.3612,positive
trump_3rd.txt,Trump,3,296,It's a $1 million loan.,23,5,it is a million loan,5,it is a million loan,million loan,million loan,million loan,million loan,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,297,But I built a phenomenal company.,33,6,but i built a phenomenal company,6,but i built a phenomenal company,built phenomenal company,built phenomen compani,build phenomenal company,build phenomenal company,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,298,"And if we could run our country the way I've run my company, we would have a country that you would be so proud of.",115,25,and if we could run our country the way i have run my company we would have a country that you would be so proud of,26,and if we could run our country the way i have run my company we would have a country that you would be so proud of,run country way run company country proud,run countri way run compani countri proud,run country way run company country proud,run country way run company country proud,0.0,0.852,0.148,0.6113,positive
trump_3rd.txt,Trump,3,299,You would even be proud of it.,30,7,you would even be proud of it,7,you would even be proud of it,even proud,even proud,even proud,even proud,0.0,0.659,0.341,0.4767,positive
trump_3rd.txt,Trump,3,300,"And frankly, when you look at her real record, take a look at Syria.",68,14,and frankly when you look at her real record take a look at syria,14,and frankly when you look at her real record take a look at syria,frankly look real record take look syria,frankli look real record take look syria,frankly look real record take look syria,frankly look real record take look syria,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,301,Take a look at the migration.,29,6,take a look at the migration,6,take a look at the migration,take look migration,take look migrat,take look migration,take look migration,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,302,Take a look at Libya.,21,5,take a look at libya,5,take a look at libya,take look libya,take look libya,take look libya,take look libya,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,303,Take a look at Iraq.,20,5,take a look at iraq,5,take a look at iraq,take look iraq,take look iraq,take look iraq,take look iraq,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,304,"She gave us ISIS, because her and Obama created this huge vacuum, and a small group came out of that huge vacuum because when -- we should never have been in Iraq, but once we were there, we should have never got out the way they wanted to get out.",248,50,she gave us isis because her and obama created this huge vacuum and a small group came out of that huge vacuum because when we should never have been in iraq but once we were there we should have never got out the way they wanted to get out,49,she gave us isis because her and obama created this huge vacuum and a small group came out of that huge vacuum because when we should never have been in iraq but once we were there we should have never got out the way they wanted to get out,gave isis obama created huge vacuum small group came huge vacuum never iraq never got way wanted get,gave isi obama creat huge vacuum small group came huge vacuum never iraq never got way want get,give isi obama create huge vacuum small group come huge vacuum never iraq never get way want get,give isi obama create huge vacuum small group come huge vacuum never iraq never get way want get,0.0,0.9,0.1,0.481,positive
trump_3rd.txt,Trump,3,305,She gave us ISIS as sure as you are sitting there.,50,11,she gave us isis as sure as you are sitting there,11,she gave us isis as sure as you are sitting there,gave isis sure sitting,gave isi sure sit,give isi sure sit,give isi sure sit,0.0,0.813,0.187,0.3182,positive
trump_3rd.txt,Trump,3,306,And what happened is now ISIS is in 32 countries.,49,10,and what happened is now isis is in countries,9,and what happened is now isis is in countries,happened isis countries,happen isi countri,happen isi country,happen isi country,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,307,And now I listen how she's going to get rid of ISIS.,52,12,and now i listen how she is going to get rid of isis,13,and now i listen how she is going to get rid of isis,listen get rid isis,listen get rid isi,listen get rid isi,listen get rid isi,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,308,She's going to get rid of nobody.,33,7,she is going to get rid of nobody,8,she is going to get rid of nobody,get rid nobody,get rid nobodi,get rid nobody,get rid nobody,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,309,"Well, first of all, those stories have been largely debunked.",61,10,well first of all those stories have been largely debunked,10,well first of all those stories have been largely debunked,first stories largely debunked,first stori larg debunk,first story largely debunk,first story largely debunk,0.0,0.811,0.189,0.2732,positive
trump_3rd.txt,Trump,3,310,Those people -- I don't know those people.,42,8,those people i do not know those people,8,those people i do not know those people,people people,peopl peopl,people people,people people,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,311,I have a feeling how they came.,31,7,i have a feeling how they came,7,i have a feeling how they came,feeling came,feel came,feeling come,feeling come,0.0,0.727,0.273,0.128,positive
trump_3rd.txt,Trump,3,312,I believe it was her campaign that did it.,42,9,i believe it was her campaign that did it,9,i believe it was her campaign that did it,believe campaign,believ campaign,believe campaign,believe campaign,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,313,Just like if you look at what came out today on the clips where I was wondering what happened with my rally in Chicago and other rallies where we had such violence?,164,32,just like if you look at what came out today on the clips where i was wondering what happened with my rally in chicago and other rallies where we had such violence,32,just like if you look at what came out today on the clips where i was wondering what happened with my rally in chicago and other rallies where we had such violence,like look came today clips wondering happened rally chicago rallies violence,like look came today clip wonder happen ralli chicago ralli violenc,like look come today clip wonder happen rally chicago rally violence,like look come today clip wonder happen rally chicago rally violence,0.115,0.815,0.07,-0.3818,negative
trump_3rd.txt,Trump,3,314,She's the one and Obama that caused the violence.,49,9,she is the one and obama that caused the violence,10,she is the one and obama that caused the violence,obama caused violence,obama caus violenc,obama cause violence,obama cause violence,0.339,0.661,0.0,-0.6249,negative
trump_3rd.txt,Trump,3,315,"They hired people -- they paid them $1,500, and they're on tape saying be violent, cause fights, do bad things.",111,20,they hired people they paid them and they are on tape saying be violent cause fights do bad things,19,they hired people they paid them and they are on tape saying be violent cause fights do bad things,hired people paid tape saying violent cause fights bad things,hire peopl paid tape say violent caus fight bad thing,hired people pay tape say violent cause fight bad thing,hired people pay tape say violent cause fight bad thing,0.373,0.627,0.0,-0.8779,negative
trump_3rd.txt,Trump,3,316,"I would say the only way -- because those stories are all totally false, I have to say that.",92,19,i would say the only way because those stories are all totally false i have to say that,18,i would say the only way because those stories are all totally false i have to say that,way stories totally false,way stori total fals,way story totally false,way story totally false,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,317,"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything.",95,17,and i did not even apologize to my wife who is sitting right here because i did not do anything,20,and i did not even apologize to my wife who is sitting right here because i did not do anything,even apologize wife sitting right anything,even apolog wife sit right anyth,even apologize wife sit right anything,even apologize wife sit right anything,0.085,0.915,0.0,-0.0762,negative
trump_3rd.txt,Trump,3,318,I didn't know any of these -- I didn't see these women.,55,12,i did not know any of these i did not see these women,13,i did not know any of these i did not see these women,see women,see women,see woman,see woman,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,319,"These women -- the woman on the plane, the -- I think they want either fame or her campaign did it.",99,21,these women the woman on the plane the i think they want either fame or her campaign did it,19,these women the woman on the plane the i think they want either fame or her campaign did it,women woman plane want either fame campaign,women woman plane want either fame campaign,woman woman plane want either fame campaign,woman woman plane want either fame campaign,0.0,0.811,0.189,0.4939,positive
trump_3rd.txt,Trump,3,320,And I think it's her campaign.,30,6,and i think it is her campaign,7,and i think it is her campaign,campaign,campaign,campaign,campaign,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,321,"Because what I saw what they did, which is a criminal act, by the way, where they're telling people to go out and start fist-fights and start violence.",151,28,because what i saw what they did which is a criminal act by the way where they are telling people to go out and start fist fights and start violence,30,because what i saw what they did which is a criminal act by the way where they are telling people to go out and start fist fights and start violence,saw criminal act way telling people start fist fights start violence,saw crimin act way tell peopl start fist fight start violenc,saw criminal act way tell people start fist fight start violence,saw criminal act way tell people start fist fight start violence,0.238,0.762,0.0,-0.8176,negative
trump_3rd.txt,Trump,3,322,"And I'll tell you what, in particular in Chicago, people were hurt and people could have been killed in that riot.",114,21,and i will tell you what in particular in chicago people were hurt and people could have been killed in that riot,22,and i will tell you what in particular in chicago people were hurt and people could have been killed in that riot,tell particular chicago people hurt people killed riot,tell particular chicago peopl hurt peopl kill riot,tell particular chicago people hurt people kill riot,tell particular chicago people hurt people kill riot,0.39,0.61,0.0,-0.91,negative
trump_3rd.txt,Trump,3,323,"And that was now all on tape, started by her.",45,10,and that was now all on tape started by her,10,and that was now all on tape started by her,tape started,tape start,tape start,tape start,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,324,"I believe, Chris, that she got these people to step forward.",60,11,i believe chris that she got these people to step forward,11,i believe chris that she got these people to step forward,believe chris got people step forward,believ chri got peopl step forward,believe chris get people step forward,believe chris get people step forward,0.0,1.0,0.0,0.0,neutral
trump_3rd.txt,Trump,3,325,"If it wasn't, they get their 10 minutes of fame.",48,10,if it was not they get their minutes of fame,10,if it was not they get their minutes of fame,get minutes fame,get minut fame,get minute fame,get minute fame,0.0,0.756,0.244,0.4404,positive
